CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-31T22:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-31T21:27:27.520992","15.50320722","0.00047190","51.6433","283.6121","296.3673","175.1106","0","U","25544","999","38065","0.00021874000000","0.00012191","0.0000000000000","6793.926","92.884","418.997","412.585","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3766580","224099517","0 ISS (ZARYA)","1 25544U 98067A   23031.89406853  .00012191  00000-0  21874-3 0  9991","2 25544  51.6433 283.6121 0004719 296.3673 175.1106 15.50320722380654"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T02:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T01:59:21.042816","15.50324176","0.00047660","51.6434","282.6761","300.0617","145.9076","0","U","25544","999","38068","0.00021365000000","0.00011898","0.0000000000000","6793.916","92.884","419.019","412.543","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3766743","224103737","0 ISS (ZARYA)","1 25544U 98067A   23032.08288244  .00011898  00000-0  21365-3 0  9993","2 25544  51.6434 282.6761 0004766 300.0617 145.9076 15.50324176380688"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T08:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T05:20:52.866240","15.50328676","0.00048820","51.6441","281.9830","301.0444","206.5388","0","U","25544","999","38070","0.00021670000000","0.00012077","0.0000000000000","6793.903","92.884","419.084","412.451","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767218","224167967","0 ISS (ZARYA)","1 25544U 98067A   23032.22283410  .00012077  00000-0  21670-3 0  9998","2 25544  51.6441 281.9830 0004882 301.0444 206.5388 15.50328676380705"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T11:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T10:50:10.999680","15.50334342","0.00048860","51.6441","280.8493","302.2562","42.4891","0","U","25544","999","38073","0.00021651000000","0.00012068","0.0000000000000","6793.886","92.883","419.071","412.432","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767242","224167993","0 ISS (ZARYA)","1 25544U 98067A   23032.45151620  .00012068  00000-0  21651-3 0  9999","2 25544  51.6441 280.8493 0004886 302.2562  42.4891 15.50334342380732"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T14:26:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T12:42:39.246624","15.50336111","0.00048770","51.6441","280.4620","302.9124","118.0388","0","U","25544","999","38075","0.00021583000000","0.00012029","0.0000000000000","6793.881","92.883","419.059","412.433","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767287","224168509","0 ISS (ZARYA)","1 25544U 98067A   23032.52962091  .00012029  00000-0  21583-3 0  9990","2 25544  51.6441 280.4620 0004877 302.9124 118.0388 15.50336111380750"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T14:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T14:19:26.574240","15.50338838","0.00049520","51.6437","280.1282","302.6733","133.6680","0","U","25544","999","38076","0.00021934000000","0.00012234","0.0000000000000","6793.873","92.883","419.102","412.374","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767333","224169226","0 ISS (ZARYA)","1 25544U 98067A   23032.59683535  .00012234  00000-0  21934-3 0  9998","2 25544  51.6437 280.1282 0004952 302.6733 133.6680 15.50338838380760"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T18:06:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T17:32:48.967584","15.50339175","0.00047220","51.6431","279.4632","301.9177","164.3927","0","U","25544","999","38078","0.00021038000000","0.00011715","0.0000000000000","6793.872","92.883","418.945","412.529","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767529","224201161","0 ISS (ZARYA)","1 25544U 98067A   23032.73112231  .00011715  00000-0  21038-3 0  9992","2 25544  51.6431 279.4632 0004722 301.9177 164.3927 15.50339175380785"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-01T21:26:17","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-01T20:36:37.584576","15.50341833","0.00047110","51.6432","278.8303","302.2454","156.9560","0","U","25544","999","38080","0.00020874000000","0.00011621","0.0000000000000","6793.864","92.883","418.930","412.529","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767541","224201177","0 ISS (ZARYA)","1 25544U 98067A   23032.85876834  .00011621  00000-0  20874-3 0  9994","2 25544  51.6432 278.8303 0004711 302.2454 156.9560 15.50341833380801"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-02T01:46:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-02T01:27:31.949280","15.50345976","0.00047660","51.6430","277.8287","303.9579","203.4966","0","U","25544","999","38083","0.00020646000000","0.00011490","0.0000000000000","6793.852","92.882","418.955","412.479","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767786","224205247","0 ISS (ZARYA)","1 25544U 98067A   23033.06078645  .00011490  00000-0  20646-3 0  9993","2 25544  51.6430 277.8287 0004766 303.9579 203.4966 15.50345976380838"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-02T06:56:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-02T04:32:25.359360","15.50348828","0.00047880","51.6430","277.1923","304.2965","200.2412","0","U","25544","999","38085","0.00020561000000","0.00011442","0.0000000000000","6793.844","92.882","418.962","412.456","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3767898","224206324","0 ISS (ZARYA)","1 25544U 98067A   23033.18918240  .00011442  00000-0  20561-3 0  9993","2 25544  51.6430 277.1923 0004788 304.2965 200.2412 15.50348828380857"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-02T19:06:22","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-02T13:34:54.928128","15.50356943","0.00048730","51.6430","275.3244","306.2354","142.3276","0","U","25544","999","38091","0.00020253000000","0.00011267","0.0000000000000","6793.820","92.882","418.996","412.374","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3768366","224224619","0 ISS (ZARYA)","1 25544U 98067A   23033.56591352  .00011267  00000-0  20253-3 0  9999","2 25544  51.6430 275.3244 0004873 306.2354 142.3276 15.50356943380910"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-02T22:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-02T21:41:55.000320","15.50364318","0.00048240","51.6422","273.6483","307.2030","230.1737","0","U","25544","999","38096","0.00020111000000","0.00011188","0.0000000000000","6793.799","92.881","418.941","412.386","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3768379","224245146","0 ISS (ZARYA)","1 25544U 98067A   23033.90410880  .00011188  00000-0  20111-3 0  9998","2 25544  51.6422 273.6483 0004824 307.2030 230.1737 15.50364318380963"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-03T03:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-03T02:13:43.479840","15.50369178","0.00046970","51.6424","272.7108","307.9199","203.6625","0","U","25544","999","38099","0.00020231000000","0.00011259","0.0000000000000","6793.784","92.881","418.840","412.458","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3769261","224265074","0 ISS (ZARYA)","1 25544U 98067A   23034.09286435  .00011259  00000-0  20231-3 0  9998","2 25544  51.6424 272.7108 0004697 307.9199 203.6625 15.50369178380993"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-03T06:46:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-03T05:16:03.524736","15.50372651","0.00048110","51.6420","272.0853","309.2927","189.4695","0","U","25544","999","38101","0.00020404000000","0.00011361","0.0000000000000","6793.774","92.881","418.908","412.371","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3769379","224267786","0 ISS (ZARYA)","1 25544U 98067A   23034.21948524  .00011361  00000-0  20404-3 0  9992","2 25544  51.6420 272.0853 0004811 309.2927 189.4695 15.50372651381013"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-03T14:16:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-03T12:42:29.918016","15.50364268","0.00043580","51.6428","270.5488","313.5722","116.6685","0","U","25544","999","38106","0.00012420000000","0.00006729","0.0000000000000","6793.799","92.881","418.624","412.703","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3769889","224278584","0 ISS (ZARYA)","1 25544U 98067A   23034.52951294  .00006729  00000-0  12420-3 0  9995","2 25544  51.6428 270.5488 0004358 313.5722 116.6685 15.50364268381066"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-03T16:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-03T15:46:00.983712","15.49420889","0.00106330","51.6362","269.9081","313.7840","107.6245","0","U","25544","999","38108","-0.01487100000000","-0.00768921","0.0000000000000","6796.556","92.938","425.648","411.194","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3770173","224285502","0 ISS (ZARYA)","1 25544U 98067A   23034.65695583 -.00768921  00000-0 -14871-1 0  9996","2 25544  51.6362 269.9081 0010633 313.7840 107.6245 15.49420889381084"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-03T17:56:27","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-03T15:57:07.798176","15.49465728","0.00090400","51.6398","269.8752","315.0391","149.4648","0","U","25544","999","38108","-0.01080700000000","-0.00565422","0.0000000000000","6796.425","92.935","424.434","412.146","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3770325","224315884","0 ISS (ZARYA)","1 25544U 98067A   23034.66467359 -.00565422  00000-0 -10807-1 0  9991","2 25544  51.6398 269.8752 0009040 315.0391 149.4648 15.49465728381085"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-04T00:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-03T23:34:05.706336","15.49593503","0.00086610","51.6429","268.3093","309.4201","126.5134","0","U","25544","999","38113","0.00087946000000","0.00049394","0.0000000000000","6796.051","92.928","423.802","412.030","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3770729","224324318","0 ISS (ZARYA)","1 25544U 98067A   23034.98201049  .00049394  00000-0  87946-3 0  9991","2 25544  51.6429 268.3093 0008661 309.4201 126.5134 15.49593503381132"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-04T03:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-04T02:55:17.193792","15.49599057","0.00089170","51.6441","267.6153","312.2336","183.6248","0","U","25544","999","38115","0.00058999000000","0.00032925","0.0000000000000","6796.035","92.927","423.960","411.840","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3770751","224351140","0 ISS (ZARYA)","1 25544U 98067A   23035.12172678  .00032925  00000-0  58999-3 0  9991","2 25544  51.6441 267.6153 0008917 312.2336 183.6248 15.49599057381152"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-04T14:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-04T13:31:45.166944","15.49599083","0.00083720","51.6423","265.4314","312.5319","130.6015","0","U","25544","999","38122","0.00034975000000","0.00019294","0.0000000000000","6796.035","92.927","423.590","412.210","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3771527","224368651","0 ISS (ZARYA)","1 25544U 98067A   23035.56371721  .00019294  00000-0  34975-3 0  9991","2 25544  51.6423 265.4314 0008372 312.5319 130.6015 15.49599083381227"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-04T18:06:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-04T16:43:11.739360","15.49588766","0.00086200","51.6420","264.7747","314.4274","150.8239","0","U","25544","999","38124","0.00016600000000","0.00008902","0.0000000000000","6796.065","92.928","423.788","412.072","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3771955","224406129","0 ISS (ZARYA)","1 25544U 98067A   23035.69666365  .00008902  00000-0  16600-3 0  9995","2 25544  51.6420 264.7747 0008620 314.4274 150.8239 15.49588766381243"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-04T22:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-04T21:23:57.028992","15.49591033","0.00085380","51.6423","263.8092","314.7800","158.8256","0","U","25544","999","38127","0.00015426000000","0.00008240","0.0000000000000","6796.059","92.928","423.726","412.121","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3772065","224407808","0 ISS (ZARYA)","1 25544U 98067A   23035.89163228  .00008240  00000-0  15426-3 0  9997","2 25544  51.6423 263.8092 0008538 314.7800 158.8256 15.49591033381276"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-05T01:56:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-05T00:37:12.099936","15.49598172","0.00083250","51.6424","263.1448","314.9292","187.8291","0","U","25544","999","38129","0.00020441000000","0.00011074","0.0000000000000","6796.038","92.927","423.560","412.245","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3772511","224418456","0 ISS (ZARYA)","1 25544U 98067A   23036.02583449  .00011074  00000-0  20441-3 0  9996","2 25544  51.6424 263.1448 0008325 314.9292 187.8291 15.49598172381290"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-05T06:26:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-05T05:19:18.151104","15.49603028","0.00081770","51.6426","262.1755","315.4619","200.8788","0","U","25544","999","38132","0.00020054000000","0.00010856","0.0000000000000","6796.023","92.927","423.446","412.331","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3772587","224445317","0 ISS (ZARYA)","1 25544U 98067A   23036.22173786  .00010856  00000-0  20054-3 0  9994","2 25544  51.6426 262.1755 0008177 315.4619 200.8788 15.49603028381324"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-05T11:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-05T11:06:52.792128","15.49611742","0.00082390","51.6427","260.9798","316.0995","107.6552","0","U","25544","999","38136","0.00023061000000","0.00012560","0.0000000000000","6795.998","92.927","423.462","412.264","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3773044","224456136","0 ISS (ZARYA)","1 25544U 98067A   23036.46311102  .00012560  00000-0  23061-3 0  9991","2 25544  51.6427 260.9798 0008239 316.0995 107.6552 15.49611742381360"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-05T14:46:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-05T12:43:24.532320","15.49613438","0.00082710","51.6428","260.6478","316.5492","121.4091","0","U","25544","999","38137","0.00022676000000","0.00012343","0.0000000000000","6795.993","92.926","423.479","412.237","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3773141","224457834","0 ISS (ZARYA)","1 25544U 98067A   23036.53014505  .00012343  00000-0  22676-3 0  9996","2 25544  51.6428 260.6478 0008271 316.5492 121.4091 15.49613438381373"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-05T18:56:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-05T17:31:27.849216","15.49614912","0.00082410","51.6425","259.6572","317.6123","157.0132","0","U","25544","999","38140","0.00020239000000","0.00010966","0.0000000000000","6795.989","92.926","423.454","412.253","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3773691","224471616","0 ISS (ZARYA)","1 25544U 98067A   23036.73018344  .00010966  00000-0  20239-3 0  9995","2 25544  51.6425 259.6572 0008241 317.6123 157.0132 15.49614912381406"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-05T23:06:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-05T22:13:42.643200","15.49622045","0.00080790","51.6425","258.6869","317.6503","171.1358","0","U","25544","999","38143","0.00023742000000","0.00012950","0.0000000000000","6795.968","92.926","423.323","412.342","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3774056","224533136","0 ISS (ZARYA)","1 25544U 98067A   23036.92618800  .00012950  00000-0  23742-3 0  9996","2 25544  51.6425 258.6869 0008079 317.6503 171.1358 15.49622045381431"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-06T01:46:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-06T01:26:53.286144","15.49624190","0.00082510","51.6427","258.0219","318.5711","199.0889","0","U","25544","999","38145","0.00021495000000","0.00011680","0.0000000000000","6795.962","92.926","423.434","412.219","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3774171","224535274","0 ISS (ZARYA)","1 25544U 98067A   23037.06033896  .00011680  00000-0  21495-3 0  9990","2 25544  51.6427 258.0219 0008251 318.5711 199.0889 15.49624190381452"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-06T06:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-06T06:03:30.532608","15.49628908","0.00082590","51.6427","257.0704","319.2943","190.7209","0","U","25544","999","38148","0.00021524000000","0.00011698","0.0000000000000","6795.948","92.925","423.426","412.200","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3774439","224567459","0 ISS (ZARYA)","1 25544U 98067A   23037.25243672  .00011698  00000-0  21524-3 0  9998","2 25544  51.6427 257.0704 0008259 319.2943 190.7209 15.49628908381481"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-06T09:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-06T08:30:32.999904","15.49631432","0.00082510","51.6427","256.5646","319.6329","40.4072","0","U","25544","999","38150","0.00021547000000","0.00011712","0.0000000000000","6795.940","92.925","423.413","412.198","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3774714","224574385","0 ISS (ZARYA)","1 25544U 98067A   23037.35454861  .00011712  00000-0  21547-3 0  9995","2 25544  51.6427 256.5646 0008251 319.6329  40.4072 15.49631432381502"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-06T14:06:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-06T13:27:54.544608","15.49636939","0.00082580","51.6425","255.5420","320.3825","112.4143","0","U","25544","999","38153","0.00021785000000","0.00011849","0.0000000000000","6795.924","92.925","423.401","412.177","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3774718","224574389","0 ISS (ZARYA)","1 25544U 98067A   23037.56104797  .00011849  00000-0  21785-3 0  9993","2 25544  51.6425 255.5420 0008258 320.3825 112.4143 15.49636939381535"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-06T17:56:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-06T16:42:15.455808","15.49640401","0.00082690","51.6426","254.8733","320.8811","145.3384","0","U","25544","999","38155","0.00021841000000","0.00011883","0.0000000000000","6795.914","92.925","423.399","412.160","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3775269","224612922","0 ISS (ZARYA)","1 25544U 98067A   23037.69601222  .00011883  00000-0  21841-3 0  9993","2 25544  51.6426 254.8733 0008269 320.8811 145.3384 15.49640401381550"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-06T22:06:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-06T21:13:43.975200","15.49645655","0.00082450","51.6427","253.9395","321.2765","117.3645","0","U","25544","999","38158","0.00022097000000","0.00012029","0.0000000000000","6795.899","92.924","423.367","412.161","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3775335","224612997","0 ISS (ZARYA)","1 25544U 98067A   23037.88453675  .00012029  00000-0  22097-3 0  9998","2 25544  51.6427 253.9395 0008245 321.2765 117.3645 15.49645655381580"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-07T02:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-07T02:07:23.028672","15.49651825","0.00082820","51.6425","252.9281","322.2597","174.7759","0","U","25544","999","38161","0.00022570000000","0.00012300","0.0000000000000","6795.881","92.924","423.374","412.117","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3776032","224628897","0 ISS (ZARYA)","1 25544U 98067A   23038.08846098  .00012300  00000-0  22570-3 0  9994","2 25544  51.6425 252.9281 0008282 322.2597 174.7759 15.49651825381619"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-07T06:56:15","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-07T05:16:29.760960","15.49655130","0.00082800","51.6425","252.2774","322.7326","187.4330","0","U","25544","999","38163","0.00022565000000","0.00012299","0.0000000000000","6795.871","92.924","423.363","412.109","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3776234","224658508","0 ISS (ZARYA)","1 25544U 98067A   23038.21978890  .00012299  00000-0  22565-3 0  9996","2 25544  51.6425 252.2774 0008280 322.7326 187.4330 15.49655130381633"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-07T09:46:18","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-07T07:42:40.000320","15.49662718","0.00082430","51.6429","251.7773","323.0854","33.7469","0","U","25544","999","38164","0.00026225000000","0.00014376","0.0000000000000","6795.849","92.923","423.316","412.112","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3776643","224669268","0 ISS (ZARYA)","1 25544U 98067A   23038.32129630  .00014376  00000-0  26225-3 0  9993","2 25544  51.6429 251.7773 0008243 323.0854  33.7469 15.49662718381646"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-07T14:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-07T12:43:54.619392","15.49683445","0.00081150","51.6425","250.7424","322.8729","121.8174","0","U","25544","999","38168","0.00042073000000","0.00023384","0.0000000000000","6795.788","92.922","423.168","412.139","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3776774","224670720","0 ISS (ZARYA)","1 25544U 98067A   23038.53049328  .00023384  00000-0  42073-3 0  9999","2 25544  51.6425 250.7424 0008115 322.8729 121.8174 15.49683445381686"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-07T19:16:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-07T18:56:18.730752","15.49687526","0.00083870","51.6431","249.4599","325.0253","123.3716","0","U","25544","999","38172","0.00034402000000","0.00019030","0.0000000000000","6795.776","92.922","423.341","411.942","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3777308","224708371","0 ISS (ZARYA)","1 25544U 98067A   23038.78910568  .00019030  00000-0  34402-3 0  9999","2 25544  51.6431 249.4599 0008387 325.0253 123.3716 15.49687526381727"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-07T22:06:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-07T20:57:25.999776","15.49687977","0.00079820","51.6427","249.0437","324.7575","233.2015","0","U","25544","999","38173","0.00031070000000","0.00017137","0.0000000000000","6795.775","92.922","423.065","412.216","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3777353","224708545","0 ISS (ZARYA)","1 25544U 98067A   23038.87321759  .00017137  00000-0  31070-3 0  9991","2 25544  51.6427 249.0437 0007982 324.7575 233.2015 15.49687977381736"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-08T02:06:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-08T01:23:23.912160","15.49695988","0.00080640","51.6432","248.1296","325.6084","183.4434","0","U","25544","999","38176","0.00031902000000","0.00017615","0.0000000000000","6795.752","92.921","423.097","412.137","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3777924","224719668","0 ISS (ZARYA)","1 25544U 98067A   23039.05791565  .00017615  00000-0  31902-3 0  9993","2 25544  51.6432 248.1296 0008064 325.6084 183.4434 15.49695988381767"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-08T06:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-08T02:39:17.173152","15.49697602","0.00083080","51.6432","247.8687","326.4840","116.7658","0","U","25544","999","38177","0.00031768000000","0.00017541","0.0000000000000","6795.747","92.921","423.258","411.966","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3778105","224749445","0 ISS (ZARYA)","1 25544U 98067A   23039.11061543  .00017541  00000-0  31768-3 0  9994","2 25544  51.6432 247.8687 0008308 326.4840 116.7658 15.49697602381770"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-02-08T09:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-02-08T08:25:48.999648","15.49708715","0.00080990","51.6435","246.6776","327.1964","19.4926","0","U","25544","999","38180","0.00033470000000","0.00018513","0.0000000000000","6795.714","92.921","423.083","412.076","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3778551","224760369","0 ISS (ZARYA)","1 25544U 98067A   23039.35126157  .00018513  00000-0  33470-3 0  9995","2 25544  51.6435 246.6776 0008099 327.1964  19.4926 15.49708715381800"
